TAMANO,CNAE_3,EJERCICIO,ANTIGUEDAD,AUDITADA,COD_FORMASOC,COD_PROVINCIA,COM_END,COS_END,DISPONIBILIDAD,FON_MAN,GARANTIA,MARGEN,NIV_END,REC_GEN,REN_ECO,REN_FIN,REN_TOT,ROT_ACT,ROT_DER,ROT_EXI,SOLVENCIA,TES_ACI,IMP_HIST_INC_JUDICIALES,IMP_INC_JUDICIALES,NUM_CAMBIOS,NUM_EMPLEADOS,NUM_HIST_INC_GRAVES,NUM_HIST_INC_JUDICIALES,NUM_INC_JUDICIALES,NUM_ORG_SOC_ACTIVOS,OPI_AUDITORIA,RETRASO,VINC_GRUPO,FALLIDA3,Pérdidas
2,"1,00",2.001,5,1,1,17,0,"1,873114585876","0,000486929028","0,365646243095","3,948246479034","9,488555908203","0,339184671640","0,851307451725","16,572372436524","14,459963798523","14,821477890015","1,74656","11,197124481201","3,198407888412","2,792570114136","0,548527359962",0,0,0,66,0,0,0,11,0,0,0,0,0
1,"1,00",1.998,20,0,1,8,0,"0,415458142757","0,036985419691","0,396400719881","8,207764625549","0,040778875351","0,138739272952","0,899782717228","0,046332478523","0,192885175347","0,314890682697","1,13619","5,317884445190","3,451885700226","4,253563880920","1,460790395737",0,0,0,12,0,0,0,13,0,0,0,0,0
1,"1,00",1.999,21,0,1,8,3,"2,063353538513","0,119919598103","0,516959667206","13,366539955139","0,256727695465","0,080863364041","1,369950771332","0,281502217054","0,120270490646","0,370853006840","1,09650","6,669101715088","2,991708278656","25,918851852417","7,012722015381",0,0,0,12,0,0,0,13,0,0,0,0,0
1,"1,00",2.003,25,0,1,8,0,"3,068047046661","0,003104585921","0,186215102673","3,739477872849","0,618662476540","0,365033060312","0,374037057161","0,552316963673","0,315990567207","0,926866948605","0,89276","5,786290645599","3,008670568466","1,757774591446","0,565081119537",0,0,0,12,0,0,0,13,0,0,0,0,0
1,"1,00",2.002,24,0,1,8,1,"3,536314010620","0,003790268674","0,240084275603","3,815999507904","3,585459232330","0,355113714933","0,383283466101","3,523569822311","2,311049699783","3,307047843933","0,98274","6,173275947571","3,565174102783","2,603346109390","0,989482581615",0,0,0,13,0,0,0,13,0,0,0,0,0
1,"1,00",2.001,23,0,1,8,0,"0,830187439919","0,002461648080","0,154090091586","4,047998428345","18,225128173828","0,328084170818","0,730273485184","20,660985946655","16,771375656128","19,489208221436","1,13365","4,402776241302","3,212311267853","1,674778819084","0,650809884071",0,0,0,11,0,0,0,13,0,0,0,0,0
1,"1,00",2.000,22,0,1,8,0,"1,840520024300","0,003667057958","0,383545249701","4,839356899261","18,254539489746","0,260460287333","0,901404142380","23,555658340454","16,783531188965","22,193849563599","1,29040","6,317179203033","2,997615814209","3,181005239487","1,591632604599",0,0,0,12,0,0,0,13,0,0,0,0,0
1,"1,00",2.000,2,0,2,40,0,"7,712478160858","0,000030828789","-0,080396994948","0,944991946220","-3,579049110413","-18,179147720337","-0,084346435964","-7,525606155396","-667,499145507813","-7,354117870331","2,10268","8,034283638000","3,108949661255","0,924025475979","0,190514594316",0,0,0,0,0,0,0,1,0,0,0,0,0
1,"1,00",2.001,3,0,2,40,0,"1,164186239243","0,000000000000","-0,100374676287","0,927175402641","-0,695233047009","-13,731618881226","-0,019721509889","-0,706468701363","-33,355201721191","-0,696519672871","1,01616","5,637585163116","1,244316577911","0,906935095787","0,121333807707",0,0,0,0,0,0,0,1,0,0,0,0,0
1,"1,00",2.002,4,0,2,40,0,"2,177418231964","0,496902883053","-0,031565323472","1,063861846924","6,060252189636","15,658789634705","0,233835056424","17,530624389649","-435,103729248047","16,976814270020","2,89272","12,501051902771","4,629887580872","0,966418862343","0,966418862343",0,0,0,0,0,0,0,1,0,0,0,0,0
